,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:7iqFh7Vftu6YfwZCSekgtU,My Neighbour TOTORO - from 'My Neighbor Totoro',spotify:artist:7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,anime,68,455362,0.177,0.295,0,-14.321,1,0.0378,0.771,0.752,0.0836,0.108,79.675,4,happy
spotify:track:1ucCVtG5dKmgvCnXHAnhR9,Now We Are Free,spotify:artist:3C4MmUJYQN9svNdedAR2BK,Lisa Gerrard,bow pop,65,119391,0.334,0.218,9,-18.612,1,0.033,0.592,0.101,0.104,0.0395,138.077,4,happy
spotify:track:4NzyM0AAmN2ucaBlTXbQQT,The John Dunbar Theme (film version),spotify:artist:7ctAOUlIAs7yuMODWE2Fyz,John Barry,adult standards,60,69105,0.105,0.0616,3,-28.12,1,0.0458,0.855,0.94,0.112,0.0378,91.718,3,happy
spotify:track:4wZdal5NzPtwKcjLMt7vJj,Define Dancing,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,175282,0.458,0.386,1,-13.752,1,0.0295,0.806,0.886,0.12,0.0972,98.925,4,happy
spotify:track:6opPrJUpq4Pl5c84eCwLmo,Gabriel's Oboe,spotify:artist:1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,classic soundtrack,69,719627,0.233,0.195,2,-17.202,1,0.0461,0.96,0.914,0.0793,0.0675,61.211,4,happy
spotify:track:17oLsEzzlGFlrBKViCzmGc,Merry Christmas Mr. Lawrence,spotify:artist:1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,art rock,61,452111,0.479,0.174,10,-18.021,0,0.0371,0.952,0.841,0.115,0.296,103.577,4,happy
spotify:track:7Lnd4du5ZNl0K82p5QFi5H,Under the Stars,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,german soundtrack,78,2347941,0.296,0.254,7,-16.414,1,0.0441,0.588,0.574,0.224,0.107,107.086,3,happy
spotify:track:4mgVPwEtvXLPhmxCPFNKSi,The Mandalorian - Orchestral Version,spotify:artist:24eDfi2MSYo3A87hCcgpIL,Ludwig Goransson,nordic soundtrack,70,80287,0.477,0.243,2,-12.653,0,0.0391,0.832,0.7,0.288,0.117,83.329,4,happy
spotify:track:7ChcR1Vdev6qnpcELoU5tI,Hollow in the Ferns,spotify:artist:526q7RxT5KA1VGeQ5GMSHO,Craig Armstrong,british soundtrack,61,58806,0.218,0.141,2,-17.303,0,0.0449,0.572,0.855,0.118,0.049,84.735,4,happy
spotify:track:0qnj9ufJJM6Xk4xuoyvHZp,"Vuelie - From ""Frozen""/Score",spotify:artist:1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck,canadian soundtrack,62,18450,0.334,0.145,9,-14.682,0,0.0337,0.975,0.281,0.085,0.195,87.617,4,happy
spotify:track:1uNhvxpkPrNHUNfeclo6xD,Mr. Moustafa,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,french soundtrack,69,238337,0.515,0.307,5,-15.087,1,0.0316,0.962,0.967,0.108,0.327,150.096,4,happy
spotify:track:2ITcTvOeKgwLGjmmZrpdCW,Toss A Coin To Your Witcher - Solo Piano Version,spotify:artist:0JnNzCUsHuDcUcBatOzuGP,Sonya Belousova,video game music,60,11714,0.345,0.198,8,-15.435,1,0.0524,0.99,0.886,0.0954,0.191,202.063,4,happy
spotify:track:20g6TJr37OZ9MQjM8odlrW,"The Flight To Neverland - From ""Hook""",spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,83,946798,0.156,0.361,0,-14.33,1,0.0391,0.77,0.919,0.0715,0.357,84.011,4,happy
spotify:track:6nQImNsFZlgsn9KeMbkjJT,Emma Suite,spotify:artist:1Iy8JKDTXo8e9HmyTCaTOZ,Isobel Waller-Bridge,na,42,3214,0.325,0.19,0,-14.988,1,0.0395,0.956,0.585,0.0932,0.14,118.507,4,happy
spotify:track:0N6TuzP1jXjTT6gJO1tyFN,"""Take Her to Sea, Mr. Murdoch""",spotify:artist:3PhL2Vdao2v8SS8AptuhAr,James Horner,soundtrack,69,231695,0.184,0.115,7,-22.466,1,0.038,0.757,0.972,0.102,0.0396,129.124,4,happy
spotify:track:6miK1DMb1WONHzH1jh5PLk,The Scare Floor,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,disney,64,154391,0.552,0.365,2,-9.806,0,0.03,0.486,0.338,0.105,0.381,100.034,4,happy
spotify:track:5TLBCv54hqLxMPfVQ8JMzq,The Blue Planet,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,german soundtrack,78,2347941,0.0824,0.393,4,-11.488,0,0.0349,0.063,0.84,0.316,0.0384,83.916,5,happy
spotify:track:1e3hPMCGrwPXYZ1DQhsiCE,Fairytale,spotify:artist:1BxqJ6pOCi8mkSjCbFYjpW,Harry Gregson-Williams,british soundtrack,62,93341,0.0877,0.163,8,-18.769,1,0.0362,0.722,0.501,0.463,0.103,83.13,3,happy
spotify:track:1YYKKW40noxJ8BNBODnriF,Raiders March,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,83,946798,0.422,0.351,0,-13.002,1,0.0352,0.73,0.904,0.0851,0.168,132.31,4,happy
spotify:track:7iocNjLrxPHLl8njgRlv5U,Married Life,spotify:artist:4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,soundtrack,66,185399,0.278,0.0675,0,-20.946,1,0.04,0.97,0.732,0.0812,0.112,82.626,3,happy
spotify:track:39IOkz6LpC1qc5Wnt0T07r,Dance of the Druids (feat. Raya Yarbrough),spotify:artist:2ifvIECHAlEgPMBuBOJ0lG,Bear McCreary,epicore,63,80803,0.179,0.341,9,-14.183,0,0.0475,0.438,0.659,0.126,0.0369,139.91,3,happy
spotify:track:4GjD1FcG5UkQUuHE4pI1Fa,Field Trip,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,175282,0.274,0.115,7,-19.037,1,0.034,0.967,0.876,0.0994,0.172,83.641,3,happy
spotify:track:1LcNtS9B22LgIHxd9gTGcV,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,spotify:artist:3fYr24qYhJejxewFrckFE4,London Metropolitan Orchestra,soundtrack,56,15363,0.0842,0.176,5,-17.619,1,0.0376,0.972,0.97,0.102,0.0392,84.325,3,happy
spotify:track:0zbwFtTdUek8ug8RwVqi2L,Mary’s Theme,spotify:artist:2FdBheCRIgBMhygsbki1mO,Takatsugu Muramatsu,anime score,42,4816,0.46,0.456,7,-9.754,1,0.0262,0.947,0.893,0.0915,0.216,99.978,3,happy
spotify:track:3oEllCjRbaRJrZKtZVLsDJ,"Transformation - From ""Brother Bear""/Soundtrack Version",spotify:artist:6POdwLUtKqP6qQ9bRBx7NZ,Bulgarian Women's Choir,women's choir,35,1177,0.181,0.673,7,-8.675,1,0.0515,0.0965,9.52e-06,0.0915,0.254,186.145,4,happy
spotify:track:2oDlOeEQIVRNxWHaTVGKHh,"Flying Theme - From ""E.T""",spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,83,946798,0.116,0.296,0,-14.185,1,0.038,0.848,0.856,0.0751,0.0542,75.615,3,happy
spotify:track:5xlq7bxuhPDUEI5GQFS4zQ,The Bell Tower,spotify:artist:5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,broadway,62,82827,0.0821,0.0321,9,-26.248,1,0.0382,0.938,0.514,0.207,0.0553,172.063,3,happy
spotify:track:1Tagk5ZF4incKeLU5GkD8C,End of Story (Credits),spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,Randy Newman,disney,64,154391,0.299,0.0692,4,-15.483,1,0.0418,0.984,0.369,0.0833,0.194,121.017,4,happy
spotify:track:0AeUTVVGVWgwPCpPGAm6sT,Making Water,spotify:artist:1BxqJ6pOCi8mkSjCbFYjpW,Harry Gregson-Williams,british soundtrack,62,93341,0.495,0.335,10,-18.848,1,0.0494,0.826,0.873,0.104,0.0384,115.952,4,happy
spotify:track:5wsHtmFHWntJzcN6n8ivjd,Rey's Theme,spotify:artist:3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,83,946798,0.234,0.139,9,-16.854,0,0.0342,0.975,0.889,0.0814,0.12,102.682,4,happy
spotify:track:1Wd7EwZcoAfCAEi9FF6G6b,The Theory of Everything,spotify:artist:3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,bow pop,64,173678,0.421,0.117,2,-17.703,1,0.04,0.842,0.948,0.116,0.181,104.111,4,happy
spotify:track:7IyaRftrvTRwBbddDUrn4f,La valse d'Amélie,spotify:artist:00sazWvoTLOqg5MFwC68Um,Yann Tiersen,bow pop,68,830139,0.433,0.564,9,-8.917,0,0.0405,0.713,0.275,0.117,0.855,192.073,3,happy
spotify:track:7mJNJKQ1eZFKMmJoaqyw55,The bioluminescence of the night,spotify:artist:3PhL2Vdao2v8SS8AptuhAr,James Horner,soundtrack,69,231695,0.186,0.0359,1,-28.056,0,0.0369,0.473,0.202,0.0792,0.0391,127.743,3,happy
spotify:track:0LrA0EtiJsr4tDHIGw82OW,My Father's Favourite,spotify:artist:1W42coQfIlt6btgqpfJWYQ,Patrick Doyle,british soundtrack,61,63119,0.109,0.0693,8,-21.196,1,0.0388,0.986,0.931,0.13,0.0411,58.869,4,happy
spotify:track:0cKJ9VKdpwPA0MryV8K0vq,A Little Chaos,spotify:artist:71tFaKKy6x1inyCFHjpzUE,Peter Gregson,compositional ambient,45,6720,0.432,0.219,3,-15.037,1,0.039,0.757,0.789,0.0822,0.0928,138.003,3,happy
spotify:track:4Mbloi1I0HIBIYPsuP5EAG,Enchanted Suite,spotify:artist:5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,broadway,62,82827,0.179,0.395,7,-9.612,1,0.0313,0.907,0.688,0.0652,0.177,173.391,4,happy
spotify:track:1ybtJbR4ARqmjl6dD2VtYU,Road To Perdition,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,175282,0.151,0.103,9,-22.221,1,0.0412,0.918,0.852,0.0756,0.036,97.5,1,happy
spotify:track:5tgyHc2LLF0BI2udBTMFJz,The Burning Bush - The Prince Of Egypt/Soundtrack Version,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,na,0,1064158,0.0918,0.0587,9,-24.013,0,0.0381,0.847,0.876,0.117,0.0362,86.515,5,happy
spotify:track:3HohQPAZ5xzDs1ANErgk52,The Painted Veil,spotify:artist:1YZhNFBxkEB5UKTgMDvot4,Lang Lang,chinese classical performance,67,156102,0.48,0.176,1,-22.666,1,0.0345,0.814,0.945,0.103,0.128,124.013,4,happy
spotify:track:06c5mZyiTC81gCaQ05sCIG,A Golden Childhood,spotify:artist:1W42coQfIlt6btgqpfJWYQ,Patrick Doyle,british soundtrack,61,63119,0.132,0.0762,7,-22.389,1,0.0384,0.917,0.432,0.095,0.0756,87.111,3,happy
spotify:track:5LeCbkjJuhtqQhwXziPgUn,To The Stars - Dragonheart/Soundtrack Version,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,Randy Edelman,classic soundtrack,46,20145,0.191,0.265,9,-12.469,0,0.0322,0.926,0.826,0.0428,0.0379,85.018,4,happy
spotify:track:2vPalVURlUvEwv4xsLGbEM,Vianne Sets Up Shop,spotify:artist:1joFZGTRER78nUsWtgHCHR,Rachel Portman,british soundtrack,57,46787,0.659,0.407,2,-14.7,0,0.0397,0.376,0.486,0.372,0.593,106.603,4,happy
spotify:track:2LhA68Vm5k6lh0QenNFrDV,"Glasgow Love Theme - From ""Love Actually""",spotify:artist:526q7RxT5KA1VGeQ5GMSHO,Craig Armstrong,british soundtrack,61,58806,0.199,0.0974,9,-18.566,1,0.0373,0.979,0.838,0.0947,0.0372,135.663,4,happy
spotify:track:0ByRFYqhIaKQqWXShfoOTw,Hope,spotify:artist:2M4eNCvV3CJUswavkhAQg2,James Newton Howard,soundtrack,66,246212,0.0889,0.00958,9,-35.419,0,0.0454,0.763,0.129,0.0793,0.0556,80.418,4,happy
spotify:track:4axwWfy5bqOQeZ0adeJ6XU,Leaping Penguins,spotify:artist:0NdNx5JwLDvas2LsMVTSyQ,George Fenton,british soundtrack,39,10300,0.339,0.254,2,-16.339,1,0.0386,0.826,0.444,0.278,0.167,122.022,3,happy
spotify:track:4jVaVybiUiKHPd0SxfU3ZK,Score Suite,spotify:artist:1upi0p1RPmbUDRvbDjxNKn,Nate Heller,na,25,565,0.359,0.2,5,-14.776,1,0.0348,0.853,0.891,0.167,0.083,146.489,4,happy
spotify:track:2X45IIBeZpqfxdQhRQQhV5,Jojo's Theme,spotify:artist:4kLvhMAuCloLxoP1aVM7Lr,Michael Giacchino,soundtrack,66,185399,0.308,0.15,9,-18.648,0,0.0329,0.941,0.0716,0.102,0.0516,106.9,4,happy
spotify:track:6QuCKdMsTW8ppnUiFmxJLF,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",spotify:artist:1Dot4uMsJMx8n1Xi7gAdV6,Jean-Yves Thibaudet,classical piano,62,27668,0.217,0.117,3,-21.398,1,0.0374,0.975,0.911,0.0573,0.0388,46.755,3,happy
spotify:track:7mQpHyD51jOr6zouLaFbZy,Cinema Paradiso,spotify:artist:1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,classic soundtrack,69,719627,0.176,0.0761,10,-22.762,1,0.0355,0.983,0.795,0.107,0.199,85.42,4,happy
spotify:track:0Cr1H8kCXN5qBAQCHYtVGu,Elisa's Theme,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,french soundtrack,69,238337,0.447,0.168,10,-17.865,1,0.0372,0.988,0.804,0.0979,0.272,180.063,3,happy
spotify:track:1CxT3WZkSuEAxPOKAPzDDl,End Titles,spotify:artist:1joFZGTRER78nUsWtgHCHR,Rachel Portman,british soundtrack,57,46787,0.175,0.171,4,-19.589,0,0.0411,0.97,0.9,0.208,0.0746,122.278,4,happy
spotify:track:44sVQfPdCTGM5JLBRHUngc,Come Back to Us,spotify:artist:1csBgT42N4pPPs1HJhxXIK,Thomas Newman,scorecore,66,175282,0.0717,0.0154,7,-30.218,0,0.0419,0.905,0.937,0.0928,0.0356,78.822,3,happy
spotify:track:16iqQIS5kz8tj2EeoDvq7i,Adventures of a London Gentleman,spotify:artist:1Qu6r22G2M8Xqz0GawYv8P,Christopher Willis,british soundtrack,31,516,0.267,0.272,4,-12.788,1,0.0375,0.949,0.824,0.199,0.15,125.267,4,happy
spotify:track:0V4wGPzv90fKur0eNvOHmI,Flynn Lives,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,electro,81,6987447,0.442,0.271,1,-14.377,1,0.0353,0.951,0.633,0.197,0.0441,108.007,4,happy
spotify:track:3MZwaRLlfyvPSIP7qHpBO8,Stationary Cycle,spotify:artist:6N1Kaz3CvRa9VLll5ahk9T,Theodore Shapiro,soundtrack,48,8371,0.488,0.178,11,-16.165,0,0.0337,0.857,0.886,0.088,0.0383,88.463,3,happy
spotify:track:3dmLI1Nr4taudP4luthuNR,Flying Vessel,spotify:artist:147dKKwnUn9qesNx8uAs3Z,Ilan Eshkeri,anime score,50,12928,0.221,0.383,7,-12.74,1,0.0474,0.812,0.909,0.144,0.0749,96.289,4,happy
spotify:track:2RcMeNWqc5AUKCrlzMVYcf,Little Women,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,french soundtrack,69,238337,0.504,0.299,0,-17.147,1,0.0319,0.972,0.896,0.143,0.565,156.095,3,happy
spotify:track:0v3uGpEhL50txsLyZUY53V,La dolce vita - Suite: 5. Cavallino Canzonetta,spotify:artist:0RYyGExpy57GLGa1GtFoVo,Nino Rota,classic soundtrack,55,69257,0.418,0.305,5,-13.074,1,0.0269,0.775,0.946,0.225,0.551,61.633,4,happy
spotify:track:5t9wKmDkwfkTnBiL5CXBKK,Octopussy (arr. C. Egan),spotify:artist:09KZU0NsS7jRa5p0SflmGY,Philharmonia Orchestra,british orchestra,62,43169,0.0729,0.195,8,-17.656,1,0.0424,0.836,0.888,0.109,0.0476,78.969,4,happy
spotify:track:70KyIeONrCADvBQS19VmPY,Wonderful Days Theme II 오케스트라 Version,spotify:artist:35NnUEPKGspM23lTZvK3cb,Czech Philharmonic Orchestra,classical,49,13282,0.168,0.119,2,-16.037,0,0.0342,0.88,0.292,0.236,0.138,72.272,4,happy
spotify:track:6HzJ1o0azdE3P5ORdmYDYR,Love Theme,spotify:artist:3shMd6Vll0mOcviQ3hrk8m,Randy Edelman,classic soundtrack,46,20145,0.101,0.123,7,-19.463,1,0.0381,0.876,0.931,0.232,0.076,73.595,5,happy
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,album rock,84,5760358,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4,happy
spotify:track:6J2rMSRhgb4HuX6dWgM3nJ,I Melt with You,spotify:artist:0fYPQBOx0vsRMmjUba9HgF,Modern English,dance rock,53,109467,0.541,0.81,0,-11.745,1,0.0367,0.000975,0.00158,0.0681,0.647,155.582,4,happy
spotify:track:4v2rkl1mC3zVAz0nXMx9r4,Heart Of Glass,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Blondie,candy pop,71,856705,0.77,0.654,4,-6.108,1,0.0361,0.0539,0.00047,0.0819,0.685,114.82,4,happy
spotify:track:5xC8uOesnn0udeXAYlAnoY,Alright,spotify:artist:0sHeX8oQ6o7xic3wMf4NBU,Supergrass,alternative rock,60,395127,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,4,happy
spotify:track:0s1aSsYlLIEiy16LjFWbdp,Dirty Work,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,Steely Dan,album rock,69,1263616,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,4,happy
spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,glam rock,85,6343307,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,4,happy
spotify:track:0ACACkoHUwgfgY5CxVIL4N,Lovely Day,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,funk,76,1028001,0.693,0.565,9,-12.583,1,0.0345,0.194,0.000175,0.0806,0.692,97.937,4,happy
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,dance rock,73,1823203,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4,happy
spotify:track:5E3P9e1hvjyIOlFyqNB5eD,Rich Girl,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,album rock,78,1366382,0.598,0.643,5,-6.303,1,0.134,0.5,0.0,0.0435,0.823,167.971,4,happy
spotify:track:2oF7FZHIJbzjeEXZ3D0Ku4,Good Vibrations - Remastered,spotify:artist:3oDbviiivRWhXwIE8hxkVV,The Beach Boys,baroque pop,78,2925407,0.403,0.495,10,-6.888,0,0.0312,0.387,8.03e-06,0.147,0.38,132.912,4,happy
spotify:track:5uzNa0SBGOe5pPnstWHMCt,Come On Eileen,spotify:artist:4QTVePrFu1xuGM9K0kNXkk,Dexys Midnight Runners,bow pop,64,155672,0.466,0.615,0,-9.102,1,0.0492,0.413,0.0,0.343,0.812,108.016,4,happy
spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,indie pop,71,945785,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,happy
spotify:track:4dyx5SzxPPaD8xQIid5Wjj,Young Folks,spotify:artist:6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,alternative dance,61,297763,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4,happy
spotify:track:2id8E4WvczfKHB4LHI7Np3,Edge of Seventeen,spotify:artist:7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,heartland rock,72,713081,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,4,happy
spotify:track:6ZapsNk1ZpaebNXAIohP9R,Home,spotify:artist:7giUHu5pv6YTZgSkxxCcgh,Edward Sharpe & The Magnetic Zeros,double drumming,67,927753,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,4,happy
spotify:track:2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),spotify:artist:5jJN1nmKXzRjodMl1THQeI,Looking Glass,soft rock,59,49553,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,4,happy
spotify:track:6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,classic rock,71,1496896,0.626,0.816,9,-10.593,1,0.13,0.237,1.8e-06,0.104,0.798,105.33,4,happy
spotify:track:2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,spotify:artist:29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,british soul,67,580778,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,happy
spotify:track:6sPOmDulFtLzfX25zICNrC,Build Me Up Buttercup,spotify:artist:4GITZM5LCR2KcdlgEOrNLD,The Foundations,brill building pop,61,59719,0.66,0.512,0,-7.183,1,0.0294,0.313,0.0,0.283,0.852,133.607,4,happy
spotify:track:0cx32rX0uZvcJUP92Wkj2y,Wouldn't It Be Nice - Remastered,spotify:artist:3oDbviiivRWhXwIE8hxkVV,The Beach Boys,baroque pop,78,2925407,0.429,0.543,5,-9.139,1,0.0347,0.536,2.54e-05,0.125,0.693,122.619,4,happy
spotify:track:1b7LMtXCXGc2EwOIplI35z,Stuck In The Middle With You,spotify:artist:7bPU7cvfoD20ixGD9Qnqki,Stealers Wheel,classic rock,62,92430,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,4,happy
spotify:track:2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,spotify:artist:7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,album rock,74,2527480,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.784,4,happy
spotify:track:7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams (Come True),spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,album rock,78,1366382,0.749,0.484,5,-9.944,1,0.0484,0.13,0.137,0.0486,0.939,167.084,4,happy
spotify:track:6hs3SDnbO3f6VQuPO4KBEb,Send Me on My Way,spotify:artist:2M3vnW1p5w4uPRkLYTbvdB,Rusted Root,jam band,59,128715,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,4,happy
spotify:track:5ihS6UUlyQAfmp48eSkxuQ,Landslide,spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,album rock,84,5760358,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4,happy
spotify:track:2CzWeyC9zlDpIOZPUUKrBW,1234,spotify:artist:6CWTBjOJK75cTE8Xv8u1kj,Feist,canadian indie,63,610808,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,4,happy
spotify:track:2udw7RDkldLFIPG9WYdVtT,Sir Duke,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,adult standards,81,4683762,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,4,happy
spotify:track:0BgbobvykXxEvxo2HhCuvM,Banana Pancakes,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,neo mellow,79,3030177,0.814,0.373,7,-8.017,1,0.116,0.602,1.7e-05,0.0931,0.632,114.548,4,happy
spotify:track:4DRBaZ760gyk7LWnaJFqsJ,I Want To Hold Your Hand - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,beatlesque,87,18221692,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4,happy
spotify:track:4vEXJ6NvEwS8ptynkNswaa,You're My Best Friend - Remastered 2011,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,classic rock,89,31035879,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,4,happy
spotify:track:2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,glam rock,85,6343307,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,4,happy
spotify:track:6IIjmqaDdO6vdEBasXsCve,Sweet Disposition,spotify:artist:4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,alternative dance,63,598756,0.531,0.805,2,-7.127,1,0.0433,0.0783,0.0926,0.116,0.349,129.107,4,happy
spotify:track:4JGKZS7h4Qa16gOU3oNETV,Dreams,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,irish rock,75,2286336,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,4,happy
spotify:track:4ZoBC5MhSEzuknIgAkBaoT,My Life,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,classic rock,78,3141049,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,4,happy
spotify:track:6shRGWCtBUOPFLFTTqXZIC,Upside Down,spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,neo mellow,79,3030177,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,4,happy
spotify:track:6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,beatlesque,87,18221692,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,happy
spotify:track:70mAceS5ArAqVj2OwDE4db,Jump in the Line,spotify:artist:6Tw1ktF4xMmzaLLbe98I2z,Harry Belafonte,adult standards,62,124615,0.606,0.8,9,-9.624,0,0.323,0.677,0.0,0.595,0.85,113.864,4,happy
spotify:track:7ePFDzrnLt3Ynqgy2UFWri,"December, 1963 (Oh What a Night!)",spotify:artist:6mcrZQmgzFGRWf7C0SObou,Frankie Valli & The Four Seasons,adult standards,65,410458,0.727,0.588,1,-9.568,1,0.0253,0.058,5.46e-06,0.0414,0.964,104.413,4,happy
spotify:track:2I43coEbzFSTMGO3kCjLMB,Daylight,spotify:artist:4MSMDY0ClgWqXApU53I1L1,Matt and Kim,brooklyn indie,57,361085,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286,4,happy
spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,glam rock,85,6343307,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4,happy
spotify:track:6jX5mso4x00c1EiNMrTU9U,Please Mr. Postman,spotify:artist:0MponVSpW81oLvJZ53vYZH,The Marvelettes,brill building pop,54,227888,0.785,0.776,2,-5.259,1,0.0312,0.729,0.0,0.181,0.967,121.505,4,happy
